fips,locality,year,tenure,age,estimate,moe
51690,Martinsville city,2020,Renter,45 to 54,373,87
51690,Martinsville city,2020,Renter,55 to 59,139,76
51690,Martinsville city,2020,Renter,60 to 64,316,104
51690,Martinsville city,2020,Renter,65 to 74,268,91
51690,Martinsville city,2020,Renter,75 to 84,132,68
51690,Martinsville city,2020,Renter,85 and over,11,16
51690,Martinsville city,2021,Owner,15 to 24,84,71
51690,Martinsville city,2021,Owner,25 to 34,281,81
51690,Martinsville city,2021,Owner,35 to 44,408,186
51690,Martinsville city,2021,Owner,45 to 54,751,143
51690,Martinsville city,2021,Owner,55 to 59,320,100
51690,Martinsville city,2021,Owner,60 to 64,343,124
51690,Martinsville city,2021,Owner,65 to 74,687,99
51690,Martinsville city,2021,Owner,75 to 84,288,78
51690,Martinsville city,2021,Owner,85 and over,102,58
51690,Martinsville city,2021,Renter,15 to 24,286,137
51690,Martinsville city,2021,Renter,25 to 34,433,181
51690,Martinsville city,2021,Renter,35 to 44,440,135
51690,Martinsville city,2021,Renter,45 to 54,357,88
51690,Martinsville city,2021,Renter,55 to 59,191,91
51690,Martinsville city,2021,Renter,60 to 64,268,105
51690,Martinsville city,2021,Renter,65 to 74,245,84
51690,Martinsville city,2021,Renter,75 to 84,142,74
51690,Martinsville city,2021,Renter,85 and over,30,26
51700,Newport News city,2010,Owner,15 to 24,473,173
51700,Newport News city,2010,Owner,25 to 34,4181,416
51700,Newport News city,2010,Owner,35 to 44,6441,484
51700,Newport News city,2010,Owner,45 to 54,9221,470
51700,Newport News city,2010,Owner,55 to 59,4229,332
51700,Newport News city,2010,Owner,60 to 64,3294,341
51700,Newport News city,2010,Owner,65 to 74,4650,275
51700,Newport News city,2010,Owner,75 to 84,3376,236
51700,Newport News city,2010,Owner,85 and over,966,175
51700,Newport News city,2010,Renter,15 to 24,4926,547
51700,Newport News city,2010,Renter,25 to 34,9935,516
51700,Newport News city,2010,Renter,35 to 44,6573,417
51700,Newport News city,2010,Renter,45 to 54,5576,470
51700,Newport News city,2010,Renter,55 to 59,1900,312
51700,Newport News city,2010,Renter,60 to 64,1207,264
51700,Newport News city,2010,Renter,65 to 74,1934,243
51700,Newport News city,2010,Renter,75 to 84,1274,213
51700,Newport News city,2010,Renter,85 and over,497,133
51700,Newport News city,2011,Owner,15 to 24,368,128
51700,Newport News city,2011,Owner,25 to 34,3995,486
51700,Newport News city,2011,Owner,35 to 44,6036,423
51700,Newport News city,2011,Owner,45 to 54,9366,419
51700,Newport News city,2011,Owner,55 to 59,3920,366
51700,Newport News city,2011,Owner,60 to 64,3532,317
51700,Newport News city,2011,Owner,65 to 74,4745,271
51700,Newport News city,2011,Owner,75 to 84,3135,292
51700,Newport News city,2011,Owner,85 and over,1182,192
51700,Newport News city,2011,Renter,15 to 24,5083,513
51700,Newport News city,2011,Renter,25 to 34,9963,572
51700,Newport News city,2011,Renter,35 to 44,6365,516
51700,Newport News city,2011,Renter,45 to 54,5354,473
51700,Newport News city,2011,Renter,55 to 59,1995,323
51700,Newport News city,2011,Renter,60 to 64,1350,248
51700,Newport News city,2011,Renter,65 to 74,1849,266
51700,Newport News city,2011,Renter,75 to 84,1258,207
51700,Newport News city,2011,Renter,85 and over,481,137
51700,Newport News city,2012,Owner,15 to 24,333,125
51700,Newport News city,2012,Owner,25 to 34,3955,445
51700,Newport News city,2012,Owner,35 to 44,5560,328
51700,Newport News city,2012,Owner,45 to 54,9207,433
51700,Newport News city,2012,Owner,55 to 59,3940,345
51700,Newport News city,2012,Owner,60 to 64,3455,310
51700,Newport News city,2012,Owner,65 to 74,4959,245
51700,Newport News city,2012,Owner,75 to 84,3066,275
51700,Newport News city,2012,Owner,85 and over,1273,189
51700,Newport News city,2012,Renter,15 to 24,4737,402
51700,Newport News city,2012,Renter,25 to 34,9886,583
51700,Newport News city,2012,Renter,35 to 44,6440,455
51700,Newport News city,2012,Renter,45 to 54,5549,418
51700,Newport News city,2012,Renter,55 to 59,2120,290
51700,Newport News city,2012,Renter,60 to 64,1413,280
51700,Newport News city,2012,Renter,65 to 74,1870,239
51700,Newport News city,2012,Renter,75 to 84,1196,246
51700,Newport News city,2012,Renter,85 and over,508,120
51700,Newport News city,2013,Owner,15 to 24,296,131
51700,Newport News city,2013,Owner,25 to 34,4102,439
51700,Newport News city,2013,Owner,35 to 44,5259,435
51700,Newport News city,2013,Owner,45 to 54,8954,385
51700,Newport News city,2013,Owner,55 to 59,4005,355
51700,Newport News city,2013,Owner,60 to 64,3551,339
51700,Newport News city,2013,Owner,65 to 74,4912,292
51700,Newport News city,2013,Owner,75 to 84,3263,230
51700,Newport News city,2013,Owner,85 and over,1259,221
51700,Newport News city,2013,Renter,15 to 24,4072,466
51700,Newport News city,2013,Renter,25 to 34,10124,641
51700,Newport News city,2013,Renter,35 to 44,6527,527
51700,Newport News city,2013,Renter,45 to 54,5395,428
51700,Newport News city,2013,Renter,55 to 59,2153,350
51700,Newport News city,2013,Renter,60 to 64,1770,273
51700,Newport News city,2013,Renter,65 to 74,1914,280
51700,Newport News city,2013,Renter,75 to 84,1170,196
51700,Newport News city,2013,Renter,85 and over,485,133
51700,Newport News city,2014,Owner,15 to 24,313,148
51700,Newport News city,2014,Owner,25 to 34,4100,380
51700,Newport News city,2014,Owner,35 to 44,5113,389
51700,Newport News city,2014,Owner,45 to 54,8255,405
51700,Newport News city,2014,Owner,55 to 59,3975,323
51700,Newport News city,2014,Owner,60 to 64,3703,295
51700,Newport News city,2014,Owner,65 to 74,5087,267
51700,Newport News city,2014,Owner,75 to 84,3016,251
51700,Newport News city,2014,Owner,85 and over,1368,188
51700,Newport News city,2014,Renter,15 to 24,3845,438
51700,Newport News city,2014,Renter,25 to 34,10593,639
51700,Newport News city,2014,Renter,35 to 44,6654,445
51700,Newport News city,2014,Renter,45 to 54,5351,439
51700,Newport News city,2014,Renter,55 to 59,2280,339
51700,Newport News city,2014,Renter,60 to 64,1757,256
51700,Newport News city,2014,Renter,65 to 74,1817,224
51700,Newport News city,2014,Renter,75 to 84,1213,200
51700,Newport News city,2014,Renter,85 and over,547,134
51700,Newport News city,2015,Owner,15 to 24,276,115
51700,Newport News city,2015,Owner,25 to 34,4062,418
51700,Newport News city,2015,Owner,35 to 44,5143,390
51700,Newport News city,2015,Owner,45 to 54,7928,429
51700,Newport News city,2015,Owner,55 to 59,3882,339
51700,Newport News city,2015,Owner,60 to 64,3869,308
51700,Newport News city,2015,Owner,65 to 74,5097,282
51700,Newport News city,2015,Owner,75 to 84,3141,212
51700,Newport News city,2015,Owner,85 and over,1296,198
51700,Newport News city,2015,Renter,15 to 24,3997,394
51700,Newport News city,2015,Renter,25 to 34,10778,642
51700,Newport News city,2015,Renter,35 to 44,6712,457
51700,Newport News city,2015,Renter,45 to 54,5125,430
51700,Newport News city,2015,Renter,55 to 59,2339,259
51700,Newport News city,2015,Renter,60 to 64,1666,255
51700,Newport News city,2015,Renter,65 to 74,1930,254
51700,Newport News city,2015,Renter,75 to 84,1160,187
51700,Newport News city,2015,Renter,85 and over,672,130
51700,Newport News city,2016,Owner,15 to 24,216,108
51700,Newport News city,2016,Owner,25 to 34,3919,364
51700,Newport News city,2016,Owner,35 to 44,5111,423
51700,Newport News city,2016,Owner,45 to 54,7355,436
51700,Newport News city,2016,Owner,55 to 59,4135,323
51700,Newport News city,2016,Owner,60 to 64,3696,352
51700,Newport News city,2016,Owner,65 to 74,5397,248
51700,Newport News city,2016,Owner,75 to 84,3194,283
51700,Newport News city,2016,Owner,85 and over,1217,212
51700,Newport News city,2016,Renter,15 to 24,3780,391
51700,Newport News city,2016,Renter,25 to 34,10983,617
51700,Newport News city,2016,Renter,35 to 44,6857,491
51700,Newport News city,2016,Renter,45 to 54,5429,394
51700,Newport News city,2016,Renter,55 to 59,2332,327
51700,Newport News city,2016,Renter,60 to 64,1966,257
51700,Newport News city,2016,Renter,65 to 74,2053,234
51700,Newport News city,2016,Renter,75 to 84,1014,195
51700,Newport News city,2016,Renter,85 and over,593,114
51700,Newport News city,2017,Owner,15 to 24,231,110
51700,Newport News city,2017,Owner,25 to 34,4107,400
51700,Newport News city,2017,Owner,35 to 44,4965,436
51700,Newport News city,2017,Owner,45 to 54,6956,477
51700,Newport News city,2017,Owner,55 to 59,4246,379
51700,Newport News city,2017,Owner,60 to 64,3847,264
51700,Newport News city,2017,Owner,65 to 74,5463,266
51700,Newport News city,2017,Owner,75 to 84,3321,276
51700,Newport News city,2017,Owner,85 and over,1209,202
51700,Newport News city,2017,Renter,15 to 24,3557,406
51700,Newport News city,2017,Renter,25 to 34,10448,572
51700,Newport News city,2017,Renter,35 to 44,7013,444
51700,Newport News city,2017,Renter,45 to 54,5132,393
51700,Newport News city,2017,Renter,55 to 59,2424,328
51700,Newport News city,2017,Renter,60 to 64,2055,275
51700,Newport News city,2017,Renter,65 to 74,2113,205
51700,Newport News city,2017,Renter,75 to 84,937,189
51700,Newport News city,2017,Renter,85 and over,641,149
51700,Newport News city,2018,Owner,15 to 24,240,95
51700,Newport News city,2018,Owner,25 to 34,4245,394
51700,Newport News city,2018,Owner,35 to 44,5102,395
51700,Newport News city,2018,Owner,45 to 54,6460,407
51700,Newport News city,2018,Owner,55 to 59,4338,332
51700,Newport News city,2018,Owner,60 to 64,3925,353
51700,Newport News city,2018,Owner,65 to 74,5280,253
51700,Newport News city,2018,Owner,75 to 84,3155,253
51700,Newport News city,2018,Owner,85 and over,1298,196
51700,Newport News city,2018,Renter,15 to 24,3336,327
51700,Newport News city,2018,Renter,25 to 34,10268,539
51700,Newport News city,2018,Renter,35 to 44,7454,474
51700,Newport News city,2018,Renter,45 to 54,5252,410
51700,Newport News city,2018,Renter,55 to 59,2619,312
51700,Newport News city,2018,Renter,60 to 64,2066,306
51700,Newport News city,2018,Renter,65 to 74,2419,265
51700,Newport News city,2018,Renter,75 to 84,1223,192
51700,Newport News city,2018,Renter,85 and over,644,141
51700,Newport News city,2019,Owner,15 to 24,236,117
51700,Newport News city,2019,Owner,25 to 34,4333,452
51700,Newport News city,2019,Owner,35 to 44,5028,453
51700,Newport News city,2019,Owner,45 to 54,6234,326
51700,Newport News city,2019,Owner,55 to 59,4229,345
51700,Newport News city,2019,Owner,60 to 64,4060,410
51700,Newport News city,2019,Owner,65 to 74,5532,333
51700,Newport News city,2019,Owner,75 to 84,3225,285
51700,Newport News city,2019,Owner,85 and over,1283,202
51700,Newport News city,2019,Renter,15 to 24,3306,355
51700,Newport News city,2019,Renter,25 to 34,10403,548
51700,Newport News city,2019,Renter,35 to 44,7877,513
51700,Newport News city,2019,Renter,45 to 54,5113,383
51700,Newport News city,2019,Renter,55 to 59,2622,313
51700,Newport News city,2019,Renter,60 to 64,2047,277
51700,Newport News city,2019,Renter,65 to 74,2534,265
51700,Newport News city,2019,Renter,75 to 84,1187,230
51700,Newport News city,2019,Renter,85 and over,586,142
51700,Newport News city,2020,Owner,15 to 24,347,129
51700,Newport News city,2020,Owner,25 to 34,4495,453
51700,Newport News city,2020,Owner,35 to 44,4916,488
51700,Newport News city,2020,Owner,45 to 54,5931,455
51700,Newport News city,2020,Owner,55 to 59,4373,409
51700,Newport News city,2020,Owner,60 to 64,3797,376
51700,Newport News city,2020,Owner,65 to 74,5590,428
51700,Newport News city,2020,Owner,75 to 84,3424,308
51700,Newport News city,2020,Owner,85 and over,1141,199
51700,Newport News city,2020,Renter,15 to 24,3312,465
51700,Newport News city,2020,Renter,25 to 34,10259,682
51700,Newport News city,2020,Renter,35 to 44,8210,560
51700,Newport News city,2020,Renter,45 to 54,5110,444
51700,Newport News city,2020,Renter,55 to 59,2727,434
51700,Newport News city,2020,Renter,60 to 64,2502,361
51700,Newport News city,2020,Renter,65 to 74,2771,444
51700,Newport News city,2020,Renter,75 to 84,1006,217
51700,Newport News city,2020,Renter,85 and over,465,128
51700,Newport News city,2021,Owner,15 to 24,453,158
51700,Newport News city,2021,Owner,25 to 34,4736,522
51700,Newport News city,2021,Owner,35 to 44,5375,572
51700,Newport News city,2021,Owner,45 to 54,5996,364
51700,Newport News city,2021,Owner,55 to 59,4405,459
51700,Newport News city,2021,Owner,60 to 64,4245,481
51700,Newport News city,2021,Owner,65 to 74,5857,373
51700,Newport News city,2021,Owner,75 to 84,3397,288
51700,Newport News city,2021,Owner,85 and over,1134,235
51700,Newport News city,2021,Renter,15 to 24,3864,488
51700,Newport News city,2021,Renter,25 to 34,10715,730
51700,Newport News city,2021,Renter,35 to 44,8934,592
51700,Newport News city,2021,Renter,45 to 54,5419,540
51700,Newport News city,2021,Renter,55 to 59,2982,431
51700,Newport News city,2021,Renter,60 to 64,2635,399
51700,Newport News city,2021,Renter,65 to 74,3022,378
51700,Newport News city,2021,Renter,75 to 84,1086,242
51700,Newport News city,2021,Renter,85 and over,667,201
51710,Norfolk city,2010,Owner,15 to 24,1020,230
51710,Norfolk city,2010,Owner,25 to 34,4685,415
51710,Norfolk city,2010,Owner,35 to 44,6638,401
51710,Norfolk city,2010,Owner,45 to 54,9283,482
51710,Norfolk city,2010,Owner,55 to 59,4091,294
51710,Norfolk city,2010,Owner,60 to 64,3364,259
51710,Norfolk city,2010,Owner,65 to 74,4993,232
51710,Norfolk city,2010,Owner,75 to 84,4150,303
51710,Norfolk city,2010,Owner,85 and over,1451,232
51710,Norfolk city,2010,Renter,15 to 24,8251,696
51710,Norfolk city,2010,Renter,25 to 34,12634,688
51710,Norfolk city,2010,Renter,35 to 44,8304,531
51710,Norfolk city,2010,Renter,45 to 54,7479,478
51710,Norfolk city,2010,Renter,55 to 59,2497,311
51710,Norfolk city,2010,Renter,60 to 64,1982,236
51710,Norfolk city,2010,Renter,65 to 74,2204,215
51710,Norfolk city,2010,Renter,75 to 84,1507,223
51710,Norfolk city,2010,Renter,85 and over,528,117
51710,Norfolk city,2011,Owner,15 to 24,781,192
51710,Norfolk city,2011,Owner,25 to 34,4716,414
51710,Norfolk city,2011,Owner,35 to 44,6658,429
51710,Norfolk city,2011,Owner,45 to 54,8878,480
51710,Norfolk city,2011,Owner,55 to 59,4348,330
51710,Norfolk city,2011,Owner,60 to 64,3510,268
51710,Norfolk city,2011,Owner,65 to 74,5075,266
51710,Norfolk city,2011,Owner,75 to 84,3965,233
51710,Norfolk city,2011,Owner,85 and over,1538,167
51710,Norfolk city,2011,Renter,15 to 24,7350,684
51710,Norfolk city,2011,Renter,25 to 34,13389,651
51710,Norfolk city,2011,Renter,35 to 44,8362,473
51710,Norfolk city,2011,Renter,45 to 54,7739,483
51710,Norfolk city,2011,Renter,55 to 59,2397,251
51710,Norfolk city,2011,Renter,60 to 64,2264,292
51710,Norfolk city,2011,Renter,65 to 74,2112,222
51710,Norfolk city,2011,Renter,75 to 84,1482,177
51710,Norfolk city,2011,Renter,85 and over,512,117
51710,Norfolk city,2012,Owner,15 to 24,673,163
51710,Norfolk city,2012,Owner,25 to 34,4907,448
51710,Norfolk city,2012,Owner,35 to 44,6446,414
51710,Norfolk city,2012,Owner,45 to 54,8607,504
51710,Norfolk city,2012,Owner,55 to 59,4239,302
51710,Norfolk city,2012,Owner,60 to 64,3619,272
51710,Norfolk city,2012,Owner,65 to 74,5077,235
51710,Norfolk city,2012,Owner,75 to 84,3761,296
51710,Norfolk city,2012,Owner,85 and over,1560,154
51710,Norfolk city,2012,Renter,15 to 24,7809,718
51710,Norfolk city,2012,Renter,25 to 34,13633,669
51710,Norfolk city,2012,Renter,35 to 44,8031,503
51710,Norfolk city,2012,Renter,45 to 54,7722,459
51710,Norfolk city,2012,Renter,55 to 59,2596,287
51710,Norfolk city,2012,Renter,60 to 64,2260,259
51710,Norfolk city,2012,Renter,65 to 74,2193,241
51710,Norfolk city,2012,Renter,75 to 84,1513,186
51710,Norfolk city,2012,Renter,85 and over,601,114
51710,Norfolk city,2013,Owner,15 to 24,601,153
51710,Norfolk city,2013,Owner,25 to 34,4498,392
51710,Norfolk city,2013,Owner,35 to 44,6144,396
51710,Norfolk city,2013,Owner,45 to 54,8257,460
51710,Norfolk city,2013,Owner,55 to 59,4290,324
51710,Norfolk city,2013,Owner,60 to 64,3894,327
51710,Norfolk city,2013,Owner,65 to 74,5270,257
51710,Norfolk city,2013,Owner,75 to 84,3487,268
51710,Norfolk city,2013,Owner,85 and over,1625,192
51710,Norfolk city,2013,Renter,15 to 24,7459,685
51710,Norfolk city,2013,Renter,25 to 34,14227,602
51710,Norfolk city,2013,Renter,35 to 44,8321,489
51710,Norfolk city,2013,Renter,45 to 54,8067,570
51710,Norfolk city,2013,Renter,55 to 59,2801,289
51710,Norfolk city,2013,Renter,60 to 64,2145,218
51710,Norfolk city,2013,Renter,65 to 74,2314,215
51710,Norfolk city,2013,Renter,75 to 84,1544,195
51710,Norfolk city,2013,Renter,85 and over,613,129
51710,Norfolk city,2014,Owner,15 to 24,466,143
51710,Norfolk city,2014,Owner,25 to 34,4280,372
51710,Norfolk city,2014,Owner,35 to 44,5865,393
51710,Norfolk city,2014,Owner,45 to 54,8004,457
51710,Norfolk city,2014,Owner,55 to 59,4405,293
51710,Norfolk city,2014,Owner,60 to 64,3894,299
51710,Norfolk city,2014,Owner,65 to 74,5543,258
51710,Norfolk city,2014,Owner,75 to 84,3413,234
51710,Norfolk city,2014,Owner,85 and over,1861,212
51710,Norfolk city,2014,Renter,15 to 24,7271,668
51710,Norfolk city,2014,Renter,25 to 34,15091,583
51710,Norfolk city,2014,Renter,35 to 44,8480,467
51710,Norfolk city,2014,Renter,45 to 54,7809,459
51710,Norfolk city,2014,Renter,55 to 59,3100,331
51710,Norfolk city,2014,Renter,60 to 64,2319,221
51710,Norfolk city,2014,Renter,65 to 74,2430,243
51710,Norfolk city,2014,Renter,75 to 84,1476,195
51710,Norfolk city,2014,Renter,85 and over,690,119
51710,Norfolk city,2015,Owner,15 to 24,428,131
51710,Norfolk city,2015,Owner,25 to 34,4378,364
51710,Norfolk city,2015,Owner,35 to 44,5959,417
51710,Norfolk city,2015,Owner,45 to 54,7832,382
51710,Norfolk city,2015,Owner,55 to 59,4411,294
51710,Norfolk city,2015,Owner,60 to 64,4023,253
51710,Norfolk city,2015,Owner,65 to 74,5610,301
51710,Norfolk city,2015,Owner,75 to 84,3289,199
51710,Norfolk city,2015,Owner,85 and over,1923,192
51710,Norfolk city,2015,Renter,15 to 24,6597,690
51710,Norfolk city,2015,Renter,25 to 34,15622,503
51710,Norfolk city,2015,Renter,35 to 44,8568,408
51710,Norfolk city,2015,Renter,45 to 54,7663,529
51710,Norfolk city,2015,Renter,55 to 59,3648,369
51710,Norfolk city,2015,Renter,60 to 64,2356,295
51710,Norfolk city,2015,Renter,65 to 74,2632,278
51710,Norfolk city,2015,Renter,75 to 84,1409,158
51710,Norfolk city,2015,Renter,85 and over,697,135
51710,Norfolk city,2016,Owner,15 to 24,514,149
51710,Norfolk city,2016,Owner,25 to 34,4388,375
51710,Norfolk city,2016,Owner,35 to 44,5702,364
51710,Norfolk city,2016,Owner,45 to 54,7331,343
51710,Norfolk city,2016,Owner,55 to 59,4377,310
51710,Norfolk city,2016,Owner,60 to 64,4127,284
51710,Norfolk city,2016,Owner,65 to 74,5791,270
