HUD Property ID,HUD Subsidy ID,NHPD Property ID,NHPD Subsidy ID,Subsidy Status,Subsidy Name,Subsidy Subname,Start Date,End Date,Assisted Units,Property Name,Street Address,City,State,Zip Code,Longitude,Latitude,Owner Name,Owner Type,Manager Name,Manager Type,0-1 Bedroom Units,Two Bedroom Units,Three+ Bedroom Units,Target Population,Earliest Construction Date,Latest Construction Date,Rent to FMR Ratio,Known Total Units,Renewal Type Name,Inactive Status Description,Construction Type,Unpaid Principal Balance,Renewal Name,Renewal ID,SOA Code
,VAA1992090,1094734,9ece967a-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1992,01/01/2022,144,MALLARD COVE ( PC APTS ),4123 MALLARD LANDING CIR,MIDLOTHIAN,VA,23112,-77.590157,37.434296,MALLARD COVE ASSOC LP,,,,,,,,,,,144,,Missing from Subsequent Updates,,,,,
,VAA1996090,1094734,a2ce967a-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1996,01/01/2026,108,MALLARD COVE II,4123 MALLARD LANDING CIR,MIDLOTHIAN,VA,23112,-77.590157,37.434296,MALLARD COVE II ASSOC LP,Non-Profit,,,,,,,,,,108,,Missing from Subsequent Updates,,,,,
,VAA1992105,1109155,bece967a-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1992,01/01/2022,40,NEW RIVER OVERLOOK,300 JEFFRIES DR,RADFORD,VA,24141,-80.578613,37.105659,NEW RIVER OVERLOOK ASSOC LP,For Profit,,,,,,,,,,40,,Missing from Subsequent Updates,,,,,
,VAA1992115,1094739,eace967a-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1992,01/01/2022,132,PILOT HOUSE APARTMENTS,701 BRIGSTOCK CIR,NEWPORT NEWS,VA,23606,-76.47039,37.081856,PILOT HOUSE ASSOC LP,For Profit,,,,,,,,,,132,,Missing from Subsequent Updates,,,,,
,VAA1992120,1119272,f6ce967a-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1992,01/01/2022,40,ROSE HILL APARTMENTS,111 ROSEHILL DR,SOUTH BOSTON,VA,24592,-78.921066,36.733906,LIC SOUTH BOSTON LP,For Profit,,,,,,,,,,40,,Missing from Subsequent Updates,,,,,
,VAA1992125,1117961,06cf967a-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1992,01/01/2022,36,SIGN POST ESTATES,6230 SIGN POST LN,CHARLES CITY,VA,23030,-77.160255,37.372116,RESIDENTIAL RESOURCES LP,For Profit,,,,,,,,,,36,,Missing from Subsequent Updates,,,,,
,VAA1992135,1115548,16cf967a-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1992,01/01/2022,39,THE PARKS OF CHATHAM,1152 N MAIN ST,CHATHAM,VA,24531,-79.393135,36.836479,THE PARKS I LP,For Profit,,,,,,,,,,39,,Missing from Subsequent Updates,,,,,
,VAA1992145,1112786,2ecf967a-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1992,01/01/2022,40,WOODCREST APARTMENTS,300 HAMILTON BLVD,SOUTH BOSTON,VA,24592,-78.918877,36.713142,"WOODCREST ASSOCIATES OF SOUTH BOSTON, L.",For Profit,,,,,,,,,,40,,Missing from Subsequent Updates,,,,,
,VAA2010080,1094741,46cf967a-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,,01/01/2010,01/01/2040,240,WOODVIEW,432 MANOR RD,NEWPORT NEWS,VA,23608,-76.54361,37.137093,BPMS WOODVIEW ASSOC LP,,,,,,,,,,,240,,Missing from Subsequent Updates,,250680,,,
,VAA1993010,1112864,4ecf967a-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1993,01/01/2023,40,AUTUMNWOOD HEIGHTS,500 AUTUMNWOOD DR,KEYSVILLE,VA,23947,-78.521202,37.002602,AUTUMNWOOD LIMITED PARTNERSHIP                                                                      ,For Profit,,,,,,,,,,40,,Missing from Subsequent Updates,,,,,
,VAA1993015,1119774,62cf967a-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1993,01/01/2023,39,CAMBRIDGE COURT APARTMENTS,1203 RANDALL RD,GROTTOES,VA,24441,-78.815353,38.267845,PROPERTY MGMT CORP OF VA,For Profit,,,,,,,,,,39,,Missing from Subsequent Updates,,,,,
,VAA1993030,1094744,8acf967a-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1993,01/01/2023,144,CLEARFIELD APARTMENTS AT DUNLOP FAR,100 CLEARFIELD CIR,COLONIAL HEIGHTS,VA,23834,-77.395294,37.270912,ABSOLUT OF VA LP,,,,,,,,,,,144,,Missing from Subsequent Updates,,,,,
,VAA1993045,1094746,a2cf967a-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1993,01/01/2023,40,HARMONY HOUSE,1149 GLENDALE RD,GALAX,VA,24333,-80.886147,36.69231,HARMONY HOUSE ASSOC LP,For Profit,,,,,,,,,,40,,Missing from Subsequent Updates,,,,,
,VAA1993060,1114149,b6cf967a-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1993,01/01/2023,64,LOVINGSTON RIDGE APARTMENTS,9 RIDGE DR,LOVINGSTON,VA,22949,-78.875267,37.759796,LOVINGSTON RIDGE LP,For Profit,,,,,,,,,,64,,Missing from Subsequent Updates,,,,,
,VAA1993065,1094747,c6cf967a-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1993,01/01/2023,152,MONMOUTH WOODS APARTMENTS,17060 CROMWELL PL,KING GEORGE,VA,22485,-77.05024,38.358177,MONMOUTH WOODS ASSOC LP,For Profit,,,,,,,,,,152,,Missing from Subsequent Updates,,,,,
,VAA1993070,1094748,cecf967a-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% and 9% Tax Credit,01/01/1993,01/01/2023,50,MONTICELLO VISTA,1400 MONTICELLO RD,CHARLOTTESVILLE,VA,22902,-78.47274,38.018581,MONTICELLO VISTA ASSOC LP,Non-Profit,,,,,,,,,,50,,Missing from Subsequent Updates,,,,,
,VAA1994040,1094758,36d0967a-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1994,01/01/2024,96,EASTWYCK VILLAGE,1201 EDENHAM CT,VIRGINIA BEACH,VA,23464,-76.214859,36.801472,EASTWYCK VILLAGE ASSOC LP,,,,,,,,,,,96,,Missing from Subsequent Updates,,,,,
,VAA1994060,1094761,62d0967a-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1994,01/01/2024,160,MAPLEWOOD ( AKA SHERBROOKE APARTMENTS,3824 MAPLEFIELD DR,CHESAPEAKE,VA,23321,-76.395699,36.796307,"SHERBROOKE PARTNERS II, L.P.                                                                        ",Non-Profit,,,,,,,,,,160,,Missing from Subsequent Updates,,,,,
,VAA1994065,1119624,6ed0967a-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1994,01/01/2024,38,"MARTINS LANDING APARTMENTS , PHASE II",1151 E CHURCH ST,MARTINSVILLE,VA,24112,-79.84127,36.691788,MARTINSVILLE HSG LP,For Profit,,,,,,,,,,38,,Missing from Subsequent Updates,,,,,
,VAA1994070,1113726,7ed0967a-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1994,01/01/2024,43,MEADOW RUN APARTMENTS,601 KNIGHTING RD,GORDONSVILLE,VA,22942,-78.181824,38.138645,MEADOW RUN ASSOCIATES LIMITED PARTNERSHI,For Profit,,,,,,,,,,43,,Missing from Subsequent Updates,,,,,
,VAA1994090,1117461,a6d0967a-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1994,01/01/2024,27,PINE RIDGE ( AKA LOUISA FAMILY ),101 PINE RIDGE DR,LOUISA,VA,23093,-77.990311,38.009579,LOUISA FAMILY LP,For Profit,,,,,,,,,,27,,Missing from Subsequent Updates,,,,,
,VAA1994095,1121973,0c429180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1994,01/01/2024,16,POPLAR RIDGE,117 POPLAR RIDGE CT,MADISON,VA,22727,-78.349098,38.328201,MADISON LP,For Profit,,,,,,,,,,16,,Missing from Subsequent Updates,,,,,
,VAA1994105,1094764,1c429180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1994,01/01/2024,144,ROLLING MEADOWS APARTMENTS,4906 GRAND STRAND DR,WILLIAMSBURG,VA,23188,-76.739616,37.29855,ROLLING MEADOWS ASSOC LP,For Profit,,,,,,,,,,144,,Missing from Subsequent Updates,,,,,
,VAA1996130,1094764,20429180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1996,01/01/2026,56,ROLLING MEADOWS II,4906 GRAND STRAND DR,WILLIAMSBURG,VA,23188,-76.739616,37.29855,ROLLING MEADOWS II ASSOC LP,For Profit,,,,,,,,,,56,,Missing from Subsequent Updates,,,,,
,VAA1994115,1094765,3c429180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1994,01/01/2024,95,SILVER HILL AT GREAT NECK ( AMT,1537 MILL DAM RD,VIRGINIA BEACH,VA,23454,-76.039345,36.879471,SILVER HILL MILL DAM ASSOC LP,,,,,,,,,,,122,,Missing from Subsequent Updates,,,,,
,VAA1994130,1094767,54429180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1994,01/01/2024,120,WATERFORD POINTE ( AKA SPINNAKE,105 E LAKESHORE DR,HAMPTON,VA,23666,-76.402557,37.043003,SPINNAKER SHORES ASSOC LP,For Profit,,,,,,,,,,120,,Missing from Subsequent Updates,,,,,
,VAA1994135,1111295,5c429180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1994,01/01/2024,38,WINDEMERE APARTMENTS,125 WALLACE ST,LEXINGTON,VA,24450,-79.446915,37.775383,PROPERTY MGMT CORP OF VA,For Profit,,,,,,,,,,38,,Missing from Subsequent Updates,,,,,
,VAA1994140,1114299,70429180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1994,01/01/2024,40,WOODS LANDING,615 MOCK AVE,DAMASCUS,VA,24236,-81.792694,36.632099,TWIN OAKS ASSOC LP,For Profit,,,,,,,,,,40,,Missing from Subsequent Updates,,,,,
,VAA1995010,1094769,84429180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1995,01/01/2025,120,BEAVER DAM CREEK,7264 COLD HARBOR RD,MECHANICSVILLE,VA,23111,-77.341751,37.600216,BEAVER DAM CREEK ASSOC LP,For Profit,,,,,,,,,,120,,Missing from Subsequent Updates,,,,,
,VAA1995020,1094770,8c429180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% and 9% Tax Credit,01/01/1995,01/01/2025,28,CARY 2000 PHASE II,2009 W CARY ST,RICHMOND,VA,23220,-77.466743,37.547989,CARY 2000 NORTH LP PHASE II,Non-Profit,,,,,,,,,,28,,Missing from Subsequent Updates,,,,,
,VAA1995025,1094771,94429180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1995,01/01/2025,320,CASCADES COMMONS,21260 HUNTINGTON SQ,STERLING,VA,20166,-77.404732,39.029785,KETTLER MGMT COMPANY,For Profit,,,,,,,,,,320,,Missing from Subsequent Updates,,,,,
,VAA1995030,1094772,9c429180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1995,01/01/2025,104,CHURCHLAND COURTYARD,3504 EXECUTIVE CENTER DR,CHESAPEAKE,VA,23321,-76.409309,36.863972,CHURCHLAND COURTYARD APTS LP,For Profit,,,,,,,,,,104,,Missing from Subsequent Updates,,,,,
800249210,VAA1995040,1094774,ac429180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1995,01/01/2025,160,DERBY RUN,6 DERBY DR,HAMPTON,VA,23666,-76.3964,37.08675,RIPLEY HEATWOLE COMPANY INC,For Profit,,,,,,,,,,160,,Missing from Subsequent Updates,,,,,
,VAA1995050,1094776,c0429180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1995,01/01/2025,28,ELBERT AVENUE ( AKA CARPENTER'S LODGINGS ),3908 ELBERT AVE,ALEXANDRIA,VA,22305,-77.065147,38.841682,C L I MULTIFAMILY PARTNERSHIP LP,Non-Profit,,,,,,,,,,29,,Missing from Subsequent Updates,,,,,
,VAA1995055,1094777,c8429180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1995,01/01/2025,36,EXMORE VILLAGE,12305 RUE CT,EXMORE,VA,23350,-75.816193,37.526821,NORTHAMPTON PARTNERS LP,For Profit,,,,,,,,,,36,,Missing from Subsequent Updates,,,,,
,VAA1995070,1094780,e0429180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% and 9% Tax Credit,01/01/1995,01/01/2025,88,HOTEL WARWICK SRO,2410 WEST AVE,NEWPORT NEWS,VA,23607,-76.431587,36.976528,WARWICK SRO LIMITED PARTNERSHIP,Non-Profit,,,,,,,,,,88,,Missing from Subsequent Updates,,,,,
800244322,VAA1995075,1094781,f4429180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1995,01/01/2025,182,KINGS RIDGE,401 JESTER CT,NEWPORT NEWS,VA,23608,-76.532646,37.159023,NATIONAL HSG PARTNERS LP,For Profit,,,,,,,,,,182,,Missing from Subsequent Updates,,,,,
,91813812,1109050,2c439180-d1ff-e611-8115-74d435edc0c2,Active,HOME,HOME,02/03/2015,02/03/2025,11,,248 Chilton St,New Castle,VA,24127,,,,,,,,,,,,,,11,,,Acquisition Rehabilitation,,,,
800239923,VAA1995160,1094794,9c439180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1995,01/01/2025,160,SALEM RUN,5715 CASTLEBRIDGE RD,FREDERICKSBURG,VA,22407,-77.53138,38.279037,SALEM RUN ASSOC LP,For Profit,,,,,,,,,,160,,Missing from Subsequent Updates,,,,,
,VAA1995175,1094800,bc439180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1995,01/01/2025,172,VINE PLACE II,100 TIMBERLAKE ST,STAFFORD,VA,22554,-77.415733,38.462936,VINE PLACE II ASSOC LP,For Profit,,,,,,,,,,172,,Missing from Subsequent Updates,,,,,
,VAA1996005,1094804,d0439180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1996,01/01/2026,126,ARBOR LAKE,6850 ARBOR LAKE DR,CHESTER,VA,23831,-77.492516,37.355274,ARBOR LAKES LP,For Profit,,,,,,,,,,126,,Missing from Subsequent Updates,,,,,
,VAA1996015,1094808,e0439180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1996,01/01/2026,84,BRADFORD MEWS,100 CATTAIL LN,SMITHFIELD,VA,23430,-76.601456,36.960239,"BRADFORD MEWS ASSOCIATES, L.P.",For Profit,,,,,,,,,,84,,Missing from Subsequent Updates,,,,,
,VAA1997015,1094808,e4439180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1997,01/01/2027,36,BRADFORD MEWS PHASE II,100 CATTAIL LN,SMITHFIELD,VA,23430,-76.601456,36.960239,"BRADFORD MEWS II ASSOC., L.P.",For Profit,,,,,,,,,,36,,Missing from Subsequent Updates,,,,,
,VAA1996030,1094814,00449180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1996,01/01/2026,205,CROMWELL HOUSE,115 CROMWELL PKWY,NORFOLK,VA,23505,-76.272163,36.912354,REPLEY HEATWOLE COMPANY INC,Non-Profit,,,,,,,,,,205,,Missing from Subsequent Updates,,,,,
,VAA1996040,1121792,14449180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1996,01/01/2026,32,DRAKES BRANCH ELDERLY,200 FOSTER ST,DRAKES BRANCH,VA,23937,-78.602806,36.996037,DRAKES BRANCH ELDERLY LP,For Profit,,,,,,,,,,32,,Missing from Subsequent Updates,,,,,
,VAA1996050,1094820,2c449180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% and 9% Tax Credit,01/01/1996,01/01/2026,102,DUNSTON MANOR,205 W ROANOKE ST,RICHMOND,VA,23225,-77.47551,37.512756,ARTCRAFT-DUNSTON LP,For Profit,,,,,,,,,,102,,Missing from Subsequent Updates,,,,,
,VAA1996070,1094828,50449180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1996,01/01/2026,96,HIGHLAND COMMONS,12 WALKER DR,WARRENTON,VA,20186,-77.789696,38.723972,KETTLER MGMT COMPANY,For Profit,,,,,,,,,,96,,Missing from Subsequent Updates,,,,,
800242536,VAA1996085,1094832,60449180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1996,01/01/2026,24,LYNNHILL COMMONS,116 NANCY DR,SUFFOLK,VA,23434,-76.589523,36.711662,LYNNHILL LP,For Profit,,,,,,,,,,24,,Missing from Subsequent Updates,,,,,
,VAA1996095,1094834,6c449180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% and 9% Tax Credit,01/01/1996,01/01/2026,30,MARKET SLIP,2 S 17TH ST,RICHMOND,VA,23219,-77.428703,37.533546,MARKET SLIP PARTNERS LP,Non-Profit,,,,,,,,,,30,,Missing from Subsequent Updates,,,,,
,VAA1996145,1094849,c8449180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1996,01/01/2026,39,SOUTH RICHMOND SRO,5409 HULL STREET RD,RICHMOND,VA,23224,-77.493202,37.489288,VIRGINIA SUPPORTIVE HSG,Non-Profit,,,,,,,,,,39,,Missing from Subsequent Updates,,,,,
,4173500007,1094849,dc449180-d1ff-e611-8115-74d435edc0c2,Inactive,HOME,HOME,06/16/1994,06/16/1999,39,,LAKE GEORGE MANOR,DADE CITY,FL,33525,,,PASCO COUNTY HOUSING AUTHORITY,,,,,,,,,,,39,,End Date Passed,Rehabilitation,,,,
,VAA1996150,1094851,e4449180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1996,01/01/2026,24,SUNVALLEY,125 ARMSTRONG ST,DUBLIN,VA,24084,-80.686325,37.098148,SUNVALLEY LP,For Profit,,,,,,,,,,24,,Missing from Subsequent Updates,,,,,
,VAA1996155,1094853,ec449180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1996,01/01/2026,120,TAYLOR POINTE ( AKA CHESAPEAKE MEADOWS ),3245 MEADOWS WAY,CHESAPEAKE,VA,23321,-76.41951,36.851746,CHESAPEAKE MEADOWS LP,For Profit,,,,,,,,,,120,,Missing from Subsequent Updates,,,,,
,VAA1996165,1094857,00459180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1996,01/01/2026,135,TOWNHOMES OF RIVER WOODS ( AKA POWELLS CREEK TOWNE SQ,16573 NANTICOKE WAY,WOODBRIDGE,VA,22191,-77.295868,38.591267,OSPREY INVESTMENT COMPANY,For Profit,,,,,,,,,,135,,Missing from Subsequent Updates,,,,,
,VAA1996170,1109482,10459180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1996,01/01/2026,56,WARSAW MANOR,121 JONES LN,WARSAW,VA,22572,-76.765572,37.960796,WARSAW MANOR LP,For Profit,,,,,,,,,,56,,Missing from Subsequent Updates,,,,,
800247127,VAA1996180,1094861,28459180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1996,01/01/2026,90,WINDOVER VILLAS,8001 CHERRY TREE DR,FREDERICKSBURG,VA,22407,-77.610878,38.282951,WINDOVER VILLAS LP,For Profit,,,,,,,,,,90,,Missing from Subsequent Updates,,,,,
,VAA1997005,1120354,34459180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1997,01/01/2027,34,AUTUMN RIDGE,404 POCAHONTAS AVE,SHENANDOAH,VA,22849,-78.612465,38.487759,AUTUMN RIDGE ASSOC LP,For Profit,,,,,,,,,,34,,Missing from Subsequent Updates,,,,,
,VAA1997010,1094863,40459180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% and 9% Tax Credit,01/01/1997,01/01/2027,62,BOWLER RETIREMENT COMMUNITY,608 N 26TH ST,RICHMOND,VA,23223,-77.415497,37.53389,BOWLER HSG LP,Non-Profit,,,,,,,,,,62,,Missing from Subsequent Updates,,,,,
,VAA1997025,1094867,54459180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1997,01/01/2027,29,CARY 2000 PHASE III,2100 W CARY ST,RICHMOND,VA,23220,-77.467636,37.548702,CARY 2000 LP PHASE III,Non-Profit,,,,,,,,,,29,,Missing from Subsequent Updates,,,,,
,VAA1997050,1094871,7c459180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1997,01/01/2027,82,FORT HENRY,2480 S LOWELL ST,ARLINGTON,VA,22206,-77.086456,38.846577,FHG LP,Non-Profit,,,,,,,,,,82,,Missing from Subsequent Updates,,,,,
,VAA1997060,1094875,90459180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1997,01/01/2027,233,HISTORIC BALLSTON PARK,351 N GLEBE RD,ARLINGTON,VA,22203,-77.106125,38.874828,PERSHING DRIVE ASSOC LP,Non-Profit,,,,,,,,,,512,,Missing from Subsequent Updates,,,,,
,VAA1997070,1094877,98459180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1997,01/01/2027,152,JEFFERSON COMMONS,2450 MASONS FERRY DR,HERNDON,VA,20171,-77.407753,38.946709,KETTLER MGMT COMPANY,For Profit,,,,,,,,,,152,,Missing from Subsequent Updates,,,,,
,VAA1997110,1094887,d0459180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1997,01/01/2027,46,OCEAN GATE EAST,1248 NAUTICUS CIR,VIRGINIA BEACH,VA,23454,-76.014,36.799221,OCEAN GATE LP,For Profit,,,,,,,,,,46,,Missing from Subsequent Updates,,,,,
,VAA1998195,1094895,f8459180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1998,01/01/2028,112,SUMMERLAND HEIGHTS - PHASE II,13671 CRIDERCREST PL,WOODBRIDGE,VA,22191,-77.27108,38.656094,SUMMERLAND HEIGHTS LP,For Profit,,,,,,,,,,112,,Missing from Subsequent Updates,,,,,
,VAA2003045,1094895,fc459180-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/2003,01/01/2033,128,CROSSINGS AT SUMMERLAND,13671 CRIDERCREST PL,WOODBRIDGE,VA,22191,-77.27108,38.656094,SUMMERLAND HEIGHTS LP,,,,,,,,,,,128,,Missing from Subsequent Updates,,,,,
,VAA1997155,1094902,ca8b8d86-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1997,01/01/2027,96,WESTBROOK COMMONS,912 ELLISON ST,FALLS CHURCH,VA,22046,-77.184669,38.888973,KETTLER MGMT COMPANY,Non-Profit,,,,,,,,,,96,,Missing from Subsequent Updates,,,,,
,VAA1997160,1094904,d28b8d86-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1997,01/01/2027,107,WILLIAM BYRD HOTEL,2501 W BROAD ST,RICHMOND,VA,23220,-77.466721,37.560188,WILLIAM BYRD HOTEL ASSOC LP,Non-Profit,,,,,,,,,,107,,Missing from Subsequent Updates,,,,,
,VAA1998010,1120411,e68b8d86-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1998,01/01/2028,33,ACCOMACK SENIOR VILLAGE,4 BOUNDARY AVE,ONANCOCK,VA,23417,-75.732155,37.714935,ACCOMACK ASSOC LP,For Profit,,,,,,,,,,33,,Missing from Subsequent Updates,,,,,
800237908,VAA1998030,1094912,168c8d86-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1998,01/01/2028,180,BRIDGEPORT,100 BRIDGEPORT COVE DR,HAMPTON,VA,23663,-76.311256,37.053524,BRIDGEPORT LP,For Profit,,,,,,,,,,180,,Missing from Subsequent Updates,,,,,
,VAA1998035,1094914,228c8d86-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1998,01/01/2028,15,CALVERT MANOR,1925 N CALVERT ST,ARLINGTON,VA,22201,-77.092049,38.895432,CALVERT MANOR LP,Non-Profit,,,,,,,,,,23,,Missing from Subsequent Updates,,,,,
,VAA1998060,1094922,4e8c8d86-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1998,01/01/2028,28,COLUMNS ON GROVE ( AKA THE GROVE PLACE ),1617 GROVE AVE,RICHMOND,VA,23220,-77.459976,37.549644,1617-1621 GROVE AVENUE LP,Non-Profit,,,,,,,,,,28,,Missing from Subsequent Updates,,,,,
800238997,VAA1998070,1094980,628c8d86-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1998,01/01/2028,122,CULPEPER COMMONS I,1301 SPRING MEADOW LN,CULPEPER,VA,22701,-77.978989,38.484531,CLARK REALTY CAPITAL,Non-Profit,,,,,,,,,,122,,Missing from Subsequent Updates,,,,,
800239478,VAA1998090,1094986,9a8c8d86-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1998,01/01/2028,102,GENITO GLEN,4041 HAILEY CRESCENT DR,MIDLOTHIAN,VA,23112,-77.589699,37.43671,GENITO GLENN LP,For Profit,,,,,,,,,,102,,Missing from Subsequent Updates,,,,,
,VAA1998105,1115844,ba8c8d86-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1998,01/01/2028,40,HANOVER APARTMENTS,205 COTTAGE GREEN DR,ASHLAND,VA,23005,-77.468071,37.761654,GEM MGMT INC,For Profit,,,,,,,,,,40,,Missing from Subsequent Updates,,,,,
,VAA1998120,1094996,da8c8d86-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1998,01/01/2028,37,KINGS GRANT,2300 GRANTS CIR,RICHMOND,VA,23238,-77.638626,37.620094,KING PROPERTIES,For Profit,,,,,,,,,,90,,Missing from Subsequent Updates,,,,,
800238901,VAA1998125,1094998,e28c8d86-d1ff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1998,01/01/2028,72,LANDINGS AT MARKHAMS GRANT I,15750 NORRIS POINT WAY,WOODBRIDGE,VA,22191,-77.294151,38.610558,THE LANDING LP,For Profit,,,,,,,,,,72,,Missing from Subsequent Updates,,,,,
